 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15. 1.2025    Time:  21:51:39
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000     -50.000 0.3029   0.8552E+00  0.1806E-02 -0.8420E+00  0.0000E+00      -1  -0.106E-01   20.00
   2    -1.0000     -50.000 0.3029   0.8288E+00  0.1806E-02 -0.8275E+00  0.0000E+00      -1  -0.104E-01   20.00
   3    -2.0000     -50.000 0.3029   0.7972E+00  0.1806E-02 -0.7961E+00  0.0000E+00      -1  -0.998E-02   20.00
   4    -3.0000     -50.000 0.3029   0.7611E+00  0.1806E-02 -0.7602E+00  0.0000E+00      -1  -0.953E-02   20.00
   5    -4.0000     -50.000 0.3029   0.7213E+00  0.1806E-02 -0.7205E+00  0.0000E+00      -1  -0.903E-02   20.00
   6    -5.0000     -50.000 0.3029   0.6784E+00  0.1806E-02 -0.6778E+00  0.0000E+00      -1  -0.850E-02   20.00
   7    -6.0000     -50.000 0.3029   0.6332E+00  0.1806E-02 -0.6328E+00  0.0000E+00      -1  -0.793E-02   20.00
   8    -7.0000     -50.000 0.3029   0.5866E+00  0.1806E-02 -0.5864E+00  0.0000E+00      -1  -0.735E-02   20.00
   9    -8.0000     -50.000 0.3029   0.5393E+00  0.1806E-02 -0.5394E+00  0.0000E+00      -1  -0.676E-02   20.00
  10    -9.0000     -50.000 0.3029   0.4924E+00  0.1806E-02 -0.4927E+00  0.0000E+00      -1  -0.618E-02   20.00
  11   -10.0000     -50.000 0.3029   0.4466E+00  0.1806E-02 -0.4471E+00  0.0000E+00      -1  -0.560E-02   20.00
  12   -11.0000     -50.000 0.3029   0.4027E+00  0.1806E-02 -0.4033E+00  0.0000E+00      -1  -0.506E-02   20.00
  13   -12.0000     -50.000 0.3029   0.3613E+00  0.1806E-02 -0.3620E+00  0.0000E+00      -1  -0.454E-02   20.00
  14   -13.0000     -50.000 0.3029   0.3229E+00  0.1806E-02 -0.3237E+00  0.0000E+00      -1  -0.406E-02   20.00
