 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 1.2025    Time:  13:48:54
 Units: L = cm   , T = days , M = mmol 


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]

   1     0.0000     -50.000 0.3029   0.1704E+01  0.1806E-02 -0.1648E+01  0.0000E+00      -1  -0.104E-01   20.00
   2    -1.0000     -50.000 0.3029   0.1591E+01  0.1806E-02 -0.1581E+01  0.0000E+00      -1  -0.994E-02   20.00
   3    -2.0000     -50.000 0.3029   0.1437E+01  0.1806E-02 -0.1431E+01  0.0000E+00      -1  -0.900E-02   20.00
   4    -3.0000     -50.000 0.3029   0.1261E+01  0.1806E-02 -0.1260E+01  0.0000E+00      -1  -0.792E-02   20.00
   5    -4.0000     -50.000 0.3029   0.1081E+01  0.1806E-02 -0.1083E+01  0.0000E+00      -1  -0.681E-02   20.00
   6    -5.0000     -50.000 0.3029   0.9110E+00  0.1806E-02 -0.9159E+00  0.0000E+00      -1  -0.576E-02   20.00
   7    -6.0000     -50.000 0.3029   0.7606E+00  0.1806E-02 -0.7665E+00  0.0000E+00      -1  -0.482E-02   20.00
   8    -7.0000     -50.000 0.3029   0.6336E+00  0.1806E-02 -0.6396E+00  0.0000E+00      -1  -0.402E-02   20.00
   9    -8.0000     -50.000 0.3029   0.5303E+00  0.1806E-02 -0.5357E+00  0.0000E+00      -1  -0.337E-02   20.00
  10    -9.0000     -50.000 0.3029   0.4485E+00  0.1806E-02 -0.4530E+00  0.0000E+00      -1  -0.285E-02   20.00
  11   -10.0000     -50.000 0.3029   0.3848E+00  0.1806E-02 -0.3885E+00  0.0000E+00      -1  -0.244E-02   20.00
  12   -11.0000     -50.000 0.3029   0.3358E+00  0.1806E-02 -0.3387E+00  0.0000E+00      -1  -0.213E-02   20.00
  13   -12.0000     -50.000 0.3029   0.2983E+00  0.1806E-02 -0.3004E+00  0.0000E+00      -1  -0.189E-02   20.00
  14   -13.0000     -50.000 0.3029   0.2693E+00  0.1806E-02 -0.2708E+00  0.0000E+00      -1  -0.170E-02   20.00
